mode,run_id,shared_prefix_tokens_target,shared_prefix_tokens_actual,unique_suffix_tokens_target,unique_suffix_tokens_actual,num_requests,output_tokens,repeat,total_e2e_latency,per_request_latency_mean,per_request_ttft_mean,per_request_decode_time_mean,prefix_token_ids_exact_match,client_repeated_prefix_tokens,stream,output_length_control_requested,num_success,num_failed,status,error,prefix_cache_queries_delta,prefix_cache_hits_delta,cached_prompt_tokens_delta,prompt_tokens_delta,generation_tokens_delta,num_requests_running_delta,num_requests_waiting_delta,gpu_kv_cache_usage_delta,request_queue_time_delta,request_prefill_time_delta,request_decode_time_delta,ttft_delta,tpot_delta,e2e_latency_delta,prefix_cache_metrics_reliable,metrics_error
prefix,pr2_v2_noprefix,4096,4108,256,264,2,128,2,1.830909013748169,1.8141772747039795,0.481284499168396,1.3328927755355835,True,4096,True,True,2,0,ok,,0.0,0.0,0.0,8802.0,256.0,0.0,0.0,0.0,1.1213589459657669e-05,0.7862162161618471,2.6735463771037757,0.9009006023406982,0.0,3.5743088722229004,True,
prefix,pr2_v2_noprefix,4096,4108,256,264,4,128,0,2.2124392986297607,2.1698203086853027,0.7773081064224243,1.3925122022628784,True,12288,True,True,4,0,ok,,0.0,0.0,0.0,17604.0,512.0,0.0,0.0,0.0,0.31809722166508436,2.3116962276399136,5.599489089101553,2.9004578590393066,0.0,8.499959230422974,True,
prefix,pr2_v2_noprefix,4096,4108,256,264,4,128,1,2.1127634048461914,2.0734534859657288,0.6816266775131226,1.3918268084526062,True,12288,True,True,4,0,ok,,0.0,0.0,0.0,17604.0,512.0,0.0,0.0,0.0,0.2715149726718664,1.9971670918166637,5.5878996537067,2.5300776958465576,0.0,8.118201494216919,True,
prefix,pr2_v2_noprefix,4096,4108,256,264,4,128,2,2.294264554977417,2.255521535873413,0.8309112787246704,1.4246102571487427,True,12288,True,True,4,0,ok,,0.0,0.0,0.0,17604.0,512.0,0.0,0.0,0.0,0.3412351543083787,2.5239245989359915,5.720259768888354,3.133265733718872,0.0,8.853251457214355,True,
prefix,pr2_v2_noprefix,4096,4108,256,264,8,128,0,2.912419319152832,2.829922139644623,1.0273300111293793,1.8025921285152435,True,28672,True,True,8,0,ok,,0.0,0.0,0.0,35208.0,1024.0,0.0,0.0,0.0,1.8313480913639069,4.7033208957873285,14.465976140927523,7.296814203262329,0.0,21.76255774497986,True,
prefix,pr2_v2_noprefix,4096,4108,256,264,8,128,1,3.0104100704193115,2.9297472536563873,1.144650936126709,1.7850963175296783,True,28672,True,True,8,0,ok,,0.0,0.0,0.0,35208.0,1024.0,0.0,0.0,0.0,2.5880559640936553,5.065352080855519,14.326596367638558,8.43643307685852,0.0,22.76225185394287,True,
prefix,pr2_v2_noprefix,4096,4108,256,264,8,128,2,2.849853277206421,2.7705109119415283,1.004936397075653,1.7655745148658752,True,28672,True,True,8,0,ok,,0.0,0.0,0.0,35208.0,1024.0,0.0,0.0,0.0,1.8488423633389175,4.673121446277946,14.17040540650487,7.3077051639556885,0.0,21.47728729248047,True,
prefix,pr2_v2_noprefix,4096,4109,512,520,2,128,0,1.8014106750488281,1.788466215133667,0.4524354934692383,1.3360307216644287,True,4096,True,True,2,0,ok,,0.0,0.0,0.0,9316.0,256.0,0.0,0.0,0.0,1.0733958333730698e-05,0.7661920110695064,2.6803448190912604,0.8538997173309326,0.0,3.534200668334961,True,
prefix,pr2_v2_noprefix,4096,4109,512,520,2,128,1,1.9753868579864502,1.9595484733581543,0.583855152130127,1.3756933212280273,True,4096,True,True,2,0,ok,,0.0,0.0,0.0,9316.0,256.0,0.0,0.0,0.0,1.0828021913766861e-05,1.0010675704106688,2.7595348455943167,1.1099920272827148,0.0,3.869493246078491,True,
prefix,pr2_v2_noprefix,4096,4109,512,520,2,128,2,1.6216609477996826,1.6047723293304443,0.3250234127044678,1.2797489166259766,True,4096,True,True,2,0,ok,,0.0,0.0,0.0,9316.0,256.0,0.0,0.0,0.0,3.685289993882179e-05,0.4691148358397186,2.5682063032872975,0.588484525680542,0.0,3.156557083129883,True,
