mode,config_id,replicates,schedule_jsonl,cached_tokens,recompute_tokens,local_context_bytes,remote_context_bytes,schedule_remote_kv_bytes,simulator_remote_kv_bytes,schedule_match_error,model_side_latency,tool_latency,completed_sessions,total_sessions,starvation_count
acd_only,aligned_v10_stratified:ts128:al8:er1:arrbursty:mem16,3,,17396102.0,269012.0,997562073088.0,15426224128.0,15426224128.0,15426224128.0,0.0,770.4118192373212,5818.601275920868,384.0,384.0,0.0
nisp_only,aligned_v10_stratified:ts128:al8:er1:arrbursty:mem16,3,,73917.0,17591197.0,4238696448.0,1008749600768.0,1008749600768.0,1008749600768.0,0.0,2346.964570580319,5818.601275920868,384.0,384.0,0.0
acd_nisp,aligned_v10_stratified:ts128:al8:er1:arrbursty:mem16,3,,17470019.0,195095.0,1001800769536.0,11187527680.0,11187527680.0,11187527680.0,0.0,763.6843740725789,5818.601275920868,384.0,384.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts128:al8:er1:arrbursty:mem16,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,9173772697.599913,9173772697.599913,0.0,760.5411690012311,5818.601275920868,384.0,384.0,0.0
full_agentweaver,aligned_v10_stratified:ts128:al8:er1:arrbursty:mem16,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,9173772697.599913,9173772697.599913,0.0,760.5411690012311,5765.567949616428,384.0,384.0,0.0
gpu_reactive,aligned_v10_stratified:ts128:al8:er1:arrbursty:mem32,3,,0.0,17665114.0,0.0,0.0,0.0,0.0,0.0,2314.07136624,5818.601275920868,384.0,384.0,0.0
naive_wafer,aligned_v10_stratified:ts128:al8:er1:arrbursty:mem32,3,,0.0,17665114.0,0.0,1012988297216.0,1012988297216.0,1012988297216.0,0.0,2353.6920157450613,5818.601275920868,384.0,384.0,0.0
acd_only,aligned_v10_stratified:ts128:al8:er1:arrbursty:mem32,3,,17396102.0,269012.0,997562073088.0,15426224128.0,15426224128.0,15426224128.0,0.0,770.4118192373212,5818.601275920868,384.0,384.0,0.0
nisp_only,aligned_v10_stratified:ts128:al8:er1:arrbursty:mem32,3,,73917.0,17591197.0,4238696448.0,1008749600768.0,1008749600768.0,1008749600768.0,0.0,2346.964570580319,5818.601275920868,384.0,384.0,0.0
acd_nisp,aligned_v10_stratified:ts128:al8:er1:arrbursty:mem32,3,,17470019.0,195095.0,1001800769536.0,11187527680.0,11187527680.0,11187527680.0,0.0,763.6843740725789,5818.601275920868,384.0,384.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts128:al8:er1:arrbursty:mem32,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,9173772697.599913,9173772697.599913,0.0,760.5411690012311,5818.601275920868,384.0,384.0,0.0
full_agentweaver,aligned_v10_stratified:ts128:al8:er1:arrbursty:mem32,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,9173772697.599913,9173772697.599913,0.0,760.5411690012311,5765.567949616428,384.0,384.0,0.0
gpu_reactive,aligned_v10_stratified:ts128:al8:er1:arrbursty:mem64,3,,0.0,17665114.0,0.0,0.0,0.0,0.0,0.0,2314.07136624,5818.601275920868,384.0,384.0,0.0
naive_wafer,aligned_v10_stratified:ts128:al8:er1:arrbursty:mem64,3,,0.0,17665114.0,0.0,1012988297216.0,1012988297216.0,1012988297216.0,0.0,2353.6920157450613,5818.601275920868,384.0,384.0,0.0
acd_only,aligned_v10_stratified:ts128:al8:er1:arrbursty:mem64,3,,17396102.0,269012.0,997562073088.0,15426224128.0,15426224128.0,15426224128.0,0.0,770.4118192373212,5818.601275920868,384.0,384.0,0.0
nisp_only,aligned_v10_stratified:ts128:al8:er1:arrbursty:mem64,3,,73917.0,17591197.0,4238696448.0,1008749600768.0,1008749600768.0,1008749600768.0,0.0,2346.964570580319,5818.601275920868,384.0,384.0,0.0
acd_nisp,aligned_v10_stratified:ts128:al8:er1:arrbursty:mem64,3,,17470019.0,195095.0,1001800769536.0,11187527680.0,11187527680.0,11187527680.0,0.0,763.6843740725789,5818.601275920868,384.0,384.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts128:al8:er1:arrbursty:mem64,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,9173772697.599913,9173772697.599913,0.0,760.5411690012311,5818.601275920868,384.0,384.0,0.0
full_agentweaver,aligned_v10_stratified:ts128:al8:er1:arrbursty:mem64,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,9173772697.599913,9173772697.599913,0.0,760.5411690012311,5765.567949616428,384.0,384.0,0.0
gpu_reactive,aligned_v10_stratified:ts128:al8:er1:arrbursty:mem8,3,,0.0,17665114.0,0.0,0.0,0.0,0.0,0.0,2314.07136624,5818.601275920868,384.0,384.0,0.0
naive_wafer,aligned_v10_stratified:ts128:al8:er1:arrbursty:mem8,3,,0.0,17665114.0,0.0,1012988297216.0,1012988297216.0,1012988297216.0,0.0,2353.6920157450613,5818.601275920868,384.0,384.0,0.0
acd_only,aligned_v10_stratified:ts128:al8:er1:arrbursty:mem8,3,,17396102.0,269012.0,997562073088.0,15426224128.0,15426224128.0,15426224128.0,0.0,770.4118192373212,5818.601275920868,384.0,384.0,0.0
nisp_only,aligned_v10_stratified:ts128:al8:er1:arrbursty:mem8,3,,73917.0,17591197.0,4238696448.0,1008749600768.0,1008749600768.0,1008749600768.0,0.0,2346.964570580319,5818.601275920868,384.0,384.0,0.0
acd_nisp,aligned_v10_stratified:ts128:al8:er1:arrbursty:mem8,3,,17470019.0,195095.0,1001800769536.0,11187527680.0,11187527680.0,11187527680.0,0.0,763.6843740725789,5818.601275920868,384.0,384.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts128:al8:er1:arrbursty:mem8,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,9173772697.599913,9173772697.599913,0.0,760.5411690012311,5818.601275920868,384.0,384.0,0.0
full_agentweaver,aligned_v10_stratified:ts128:al8:er1:arrbursty:mem8,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,9173772697.599913,9173772697.599913,0.0,760.5411690012311,5765.567949616428,384.0,384.0,0.0
gpu_reactive,aligned_v10_stratified:ts128:al8:er1:arrclosed_loop:mem64,3,,0.0,17665114.0,0.0,0.0,0.0,0.0,0.0,2314.07136624,5818.601275920868,384.0,384.0,0.0
naive_wafer,aligned_v10_stratified:ts128:al8:er1:arrclosed_loop:mem64,3,,0.0,17665114.0,0.0,1012988297216.0,1012988297216.0,1012988297216.0,0.0,2353.6920157450613,5818.601275920868,384.0,384.0,0.0
acd_only,aligned_v10_stratified:ts128:al8:er1:arrclosed_loop:mem64,3,,17396102.0,269012.0,997562073088.0,15426224128.0,15426224128.0,15426224128.0,0.0,770.4118192373212,5818.601275920868,384.0,384.0,0.0
nisp_only,aligned_v10_stratified:ts128:al8:er1:arrclosed_loop:mem64,3,,73917.0,17591197.0,4238696448.0,1008749600768.0,1008749600768.0,1008749600768.0,0.0,2346.964570580319,5818.601275920868,384.0,384.0,0.0
acd_nisp,aligned_v10_stratified:ts128:al8:er1:arrclosed_loop:mem64,3,,17470019.0,195095.0,1001800769536.0,11187527680.0,11187527680.0,11187527680.0,0.0,763.6843740725789,5818.601275920868,384.0,384.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts128:al8:er1:arrclosed_loop:mem64,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,9173772697.599913,9173772697.599913,0.0,760.5411690012311,5818.601275920868,384.0,384.0,0.0
full_agentweaver,aligned_v10_stratified:ts128:al8:er1:arrclosed_loop:mem64,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,9173772697.599913,9173772697.599913,0.0,760.5411690012311,5765.567949616428,384.0,384.0,0.0
gpu_reactive,aligned_v10_stratified:ts128:al8:er1:arrclosed_loop:mem8,3,,0.0,17665114.0,0.0,0.0,0.0,0.0,0.0,2314.07136624,5818.601275920868,384.0,384.0,0.0
naive_wafer,aligned_v10_stratified:ts128:al8:er1:arrclosed_loop:mem8,3,,0.0,17665114.0,0.0,1012988297216.0,1012988297216.0,1012988297216.0,0.0,2353.6920157450613,5818.601275920868,384.0,384.0,0.0
acd_only,aligned_v10_stratified:ts128:al8:er1:arrclosed_loop:mem8,3,,17396102.0,269012.0,997562073088.0,15426224128.0,15426224128.0,15426224128.0,0.0,770.4118192373212,5818.601275920868,384.0,384.0,0.0
nisp_only,aligned_v10_stratified:ts128:al8:er1:arrclosed_loop:mem8,3,,73917.0,17591197.0,4238696448.0,1008749600768.0,1008749600768.0,1008749600768.0,0.0,2346.964570580319,5818.601275920868,384.0,384.0,0.0
acd_nisp,aligned_v10_stratified:ts128:al8:er1:arrclosed_loop:mem8,3,,17470019.0,195095.0,1001800769536.0,11187527680.0,11187527680.0,11187527680.0,0.0,763.6843740725789,5818.601275920868,384.0,384.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts128:al8:er1:arrclosed_loop:mem8,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,9173772697.599913,9173772697.599913,0.0,760.5411690012311,5818.601275920868,384.0,384.0,0.0
full_agentweaver,aligned_v10_stratified:ts128:al8:er1:arrclosed_loop:mem8,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,9173772697.599913,9173772697.599913,0.0,760.5411690012311,5765.567949616428,384.0,384.0,0.0
gpu_reactive,aligned_v10_stratified:ts128:al8:er1:arrpoisson:mem32,3,,0.0,17665114.0,0.0,0.0,0.0,0.0,0.0,2314.07136624,5818.601275920868,384.0,384.0,0.0
naive_wafer,aligned_v10_stratified:ts128:al8:er1:arrpoisson:mem32,3,,0.0,17665114.0,0.0,1012988297216.0,1012988297216.0,1012988297216.0,0.0,2353.6920157450613,5818.601275920868,384.0,384.0,0.0
acd_only,aligned_v10_stratified:ts128:al8:er1:arrpoisson:mem32,3,,17396102.0,269012.0,997562073088.0,15426224128.0,15426224128.0,15426224128.0,0.0,770.4118192373212,5818.601275920868,384.0,384.0,0.0
nisp_only,aligned_v10_stratified:ts128:al8:er1:arrpoisson:mem32,3,,73917.0,17591197.0,4238696448.0,1008749600768.0,1008749600768.0,1008749600768.0,0.0,2346.964570580319,5818.601275920868,384.0,384.0,0.0
acd_nisp,aligned_v10_stratified:ts128:al8:er1:arrpoisson:mem32,3,,17470019.0,195095.0,1001800769536.0,11187527680.0,11187527680.0,11187527680.0,0.0,763.6843740725789,5818.601275920868,384.0,384.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts128:al8:er1:arrpoisson:mem32,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,9173772697.599913,9173772697.599913,0.0,760.5411690012311,5818.601275920868,384.0,384.0,0.0
full_agentweaver,aligned_v10_stratified:ts128:al8:er1:arrpoisson:mem32,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,9173772697.599913,9173772697.599913,0.0,760.5411690012311,5765.567949616428,384.0,384.0,0.0
gpu_reactive,aligned_v10_stratified:ts128:al8:er1:arrpoisson:mem64,3,,0.0,17665114.0,0.0,0.0,0.0,0.0,0.0,2314.07136624,5818.601275920868,384.0,384.0,0.0
naive_wafer,aligned_v10_stratified:ts128:al8:er1:arrpoisson:mem64,3,,0.0,17665114.0,0.0,1012988297216.0,1012988297216.0,1012988297216.0,0.0,2353.6920157450613,5818.601275920868,384.0,384.0,0.0
acd_only,aligned_v10_stratified:ts128:al8:er1:arrpoisson:mem64,3,,17396102.0,269012.0,997562073088.0,15426224128.0,15426224128.0,15426224128.0,0.0,770.4118192373212,5818.601275920868,384.0,384.0,0.0
nisp_only,aligned_v10_stratified:ts128:al8:er1:arrpoisson:mem64,3,,73917.0,17591197.0,4238696448.0,1008749600768.0,1008749600768.0,1008749600768.0,0.0,2346.964570580319,5818.601275920868,384.0,384.0,0.0
acd_nisp,aligned_v10_stratified:ts128:al8:er1:arrpoisson:mem64,3,,17470019.0,195095.0,1001800769536.0,11187527680.0,11187527680.0,11187527680.0,0.0,763.6843740725789,5818.601275920868,384.0,384.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts128:al8:er1:arrpoisson:mem64,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,9173772697.599913,9173772697.599913,0.0,760.5411690012311,5818.601275920868,384.0,384.0,0.0
full_agentweaver,aligned_v10_stratified:ts128:al8:er1:arrpoisson:mem64,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,9173772697.599913,9173772697.599913,0.0,760.5411690012311,5765.567949616428,384.0,384.0,0.0
gpu_reactive,aligned_v10_stratified:ts128:al8:er2:arrbursty:mem32,3,,0.0,17665114.0,0.0,0.0,0.0,0.0,0.0,2314.07136624,5818.601275920868,384.0,384.0,0.0
naive_wafer,aligned_v10_stratified:ts128:al8:er2:arrbursty:mem32,3,,0.0,17665114.0,0.0,1012988297216.0,1022511616000.0,1022511616000.0,0.0,2347.9466231969673,5818.601275920868,384.0,384.0,0.0
acd_only,aligned_v10_stratified:ts128:al8:er2:arrbursty:mem32,3,,17396102.0,269012.0,997562073088.0,15426224128.0,16720162816.0,16720162816.0,0.0,764.5128943838342,5818.601275920868,384.0,384.0,0.0
nisp_only,aligned_v10_stratified:ts128:al8:er2:arrbursty:mem32,3,,73917.0,17591197.0,4238696448.0,1008749600768.0,1018272919552.0,1018272919552.0,0.0,2341.2191780322246,5818.601275920868,384.0,384.0,0.0
acd_nisp,aligned_v10_stratified:ts128:al8:er2:arrbursty:mem32,3,,17470019.0,195095.0,1001800769536.0,11187527680.0,12481466368.0,12481466368.0,0.0,757.785449219092,5818.601275920868,384.0,384.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts128:al8:er2:arrbursty:mem32,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,10214653460.479883,10214653460.479883,0.0,755.5259905175595,5818.601275920868,384.0,384.0,0.0
full_agentweaver,aligned_v10_stratified:ts128:al8:er2:arrbursty:mem32,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,10214653460.479883,10214653460.479883,0.0,755.5259905175595,5765.567949616428,384.0,384.0,0.0
gpu_reactive,aligned_v10_stratified:ts128:al8:er2:arrbursty:mem64,3,,0.0,17665114.0,0.0,0.0,0.0,0.0,0.0,2314.07136624,5818.601275920868,384.0,384.0,0.0
naive_wafer,aligned_v10_stratified:ts128:al8:er2:arrbursty:mem64,3,,0.0,17665114.0,0.0,1012988297216.0,1022511616000.0,1022511616000.0,0.0,2347.9466231969673,5818.601275920868,384.0,384.0,0.0
acd_only,aligned_v10_stratified:ts128:al8:er2:arrbursty:mem64,3,,17396102.0,269012.0,997562073088.0,15426224128.0,16720162816.0,16720162816.0,0.0,764.5128943838342,5818.601275920868,384.0,384.0,0.0
nisp_only,aligned_v10_stratified:ts128:al8:er2:arrbursty:mem64,3,,73917.0,17591197.0,4238696448.0,1008749600768.0,1018272919552.0,1018272919552.0,0.0,2341.2191780322246,5818.601275920868,384.0,384.0,0.0
acd_nisp,aligned_v10_stratified:ts128:al8:er2:arrbursty:mem64,3,,17470019.0,195095.0,1001800769536.0,11187527680.0,12481466368.0,12481466368.0,0.0,757.785449219092,5818.601275920868,384.0,384.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts128:al8:er2:arrbursty:mem64,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,10214653460.479883,10214653460.479883,0.0,755.5259905175595,5818.601275920868,384.0,384.0,0.0
full_agentweaver,aligned_v10_stratified:ts128:al8:er2:arrbursty:mem64,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,10214653460.479883,10214653460.479883,0.0,755.5259905175595,5765.567949616428,384.0,384.0,0.0
gpu_reactive,aligned_v10_stratified:ts128:al8:er2:arrbursty:mem8,3,,0.0,17665114.0,0.0,0.0,0.0,0.0,0.0,2314.07136624,5818.601275920868,384.0,384.0,0.0
naive_wafer,aligned_v10_stratified:ts128:al8:er2:arrbursty:mem8,3,,0.0,17665114.0,0.0,1012988297216.0,1022511616000.0,1022511616000.0,0.0,2347.9466231969673,5818.601275920868,384.0,384.0,0.0
acd_only,aligned_v10_stratified:ts128:al8:er2:arrbursty:mem8,3,,17396102.0,269012.0,997562073088.0,15426224128.0,16720162816.0,16720162816.0,0.0,764.5128943838342,5818.601275920868,384.0,384.0,0.0
nisp_only,aligned_v10_stratified:ts128:al8:er2:arrbursty:mem8,3,,73917.0,17591197.0,4238696448.0,1008749600768.0,1018272919552.0,1018272919552.0,0.0,2341.2191780322246,5818.601275920868,384.0,384.0,0.0
acd_nisp,aligned_v10_stratified:ts128:al8:er2:arrbursty:mem8,3,,17470019.0,195095.0,1001800769536.0,11187527680.0,12481466368.0,12481466368.0,0.0,757.785449219092,5818.601275920868,384.0,384.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts128:al8:er2:arrbursty:mem8,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,10214653460.479883,10214653460.479883,0.0,755.5259905175595,5818.601275920868,384.0,384.0,0.0
full_agentweaver,aligned_v10_stratified:ts128:al8:er2:arrbursty:mem8,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,10214653460.479883,10214653460.479883,0.0,755.5259905175595,5765.567949616428,384.0,384.0,0.0
gpu_reactive,aligned_v10_stratified:ts128:al8:er2:arrclosed_loop:mem32,3,,0.0,17665114.0,0.0,0.0,0.0,0.0,0.0,2314.07136624,5818.601275920868,384.0,384.0,0.0
naive_wafer,aligned_v10_stratified:ts128:al8:er2:arrclosed_loop:mem32,3,,0.0,17665114.0,0.0,1012988297216.0,1022511616000.0,1022511616000.0,0.0,2347.9466231969673,5818.601275920868,384.0,384.0,0.0
acd_only,aligned_v10_stratified:ts128:al8:er2:arrclosed_loop:mem32,3,,17396102.0,269012.0,997562073088.0,15426224128.0,16720162816.0,16720162816.0,0.0,764.5128943838342,5818.601275920868,384.0,384.0,0.0
nisp_only,aligned_v10_stratified:ts128:al8:er2:arrclosed_loop:mem32,3,,73917.0,17591197.0,4238696448.0,1008749600768.0,1018272919552.0,1018272919552.0,0.0,2341.2191780322246,5818.601275920868,384.0,384.0,0.0
acd_nisp,aligned_v10_stratified:ts128:al8:er2:arrclosed_loop:mem32,3,,17470019.0,195095.0,1001800769536.0,11187527680.0,12481466368.0,12481466368.0,0.0,757.785449219092,5818.601275920868,384.0,384.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts128:al8:er2:arrclosed_loop:mem32,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,10214653460.479883,10214653460.479883,0.0,755.5259905175595,5818.601275920868,384.0,384.0,0.0
full_agentweaver,aligned_v10_stratified:ts128:al8:er2:arrclosed_loop:mem32,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,10214653460.479883,10214653460.479883,0.0,755.5259905175595,5765.567949616428,384.0,384.0,0.0
gpu_reactive,aligned_v10_stratified:ts128:al8:er2:arrpoisson:mem32,3,,0.0,17665114.0,0.0,0.0,0.0,0.0,0.0,2314.07136624,5818.601275920868,384.0,384.0,0.0
naive_wafer,aligned_v10_stratified:ts128:al8:er2:arrpoisson:mem32,3,,0.0,17665114.0,0.0,1012988297216.0,1022511616000.0,1022511616000.0,0.0,2347.9466231969673,5818.601275920868,384.0,384.0,0.0
acd_only,aligned_v10_stratified:ts128:al8:er2:arrpoisson:mem32,3,,17396102.0,269012.0,997562073088.0,15426224128.0,16720162816.0,16720162816.0,0.0,764.5128943838342,5818.601275920868,384.0,384.0,0.0
nisp_only,aligned_v10_stratified:ts128:al8:er2:arrpoisson:mem32,3,,73917.0,17591197.0,4238696448.0,1008749600768.0,1018272919552.0,1018272919552.0,0.0,2341.2191780322246,5818.601275920868,384.0,384.0,0.0
acd_nisp,aligned_v10_stratified:ts128:al8:er2:arrpoisson:mem32,3,,17470019.0,195095.0,1001800769536.0,11187527680.0,12481466368.0,12481466368.0,0.0,757.785449219092,5818.601275920868,384.0,384.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts128:al8:er2:arrpoisson:mem32,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,10214653460.479883,10214653460.479883,0.0,755.5259905175595,5818.601275920868,384.0,384.0,0.0
full_agentweaver,aligned_v10_stratified:ts128:al8:er2:arrpoisson:mem32,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,10214653460.479883,10214653460.479883,0.0,755.5259905175595,5765.567949616428,384.0,384.0,0.0
gpu_reactive,aligned_v10_stratified:ts128:al8:er4:arrbursty:mem32,3,,0.0,17665114.0,0.0,0.0,0.0,0.0,0.0,2314.07136624,5818.601275920868,384.0,384.0,0.0
naive_wafer,aligned_v10_stratified:ts128:al8:er4:arrbursty:mem32,3,,0.0,17665114.0,0.0,1012988297216.0,1022502765909.3333,1022502765909.3333,0.0,2330.112485717064,5818.601275920868,384.0,384.0,0.0
acd_only,aligned_v10_stratified:ts128:al8:er4:arrbursty:mem32,3,,17396102.0,269012.0,997562073088.0,15426224128.0,16287120042.666666,16287120042.666666,0.0,755.491644780177,5818.601275920868,384.0,384.0,0.0
nisp_only,aligned_v10_stratified:ts128:al8:er4:arrbursty:mem32,3,,73917.0,17591197.0,4238696448.0,1008749600768.0,1018264069461.3333,1018264069461.3333,0.0,2323.422199920926,5818.601275920868,384.0,384.0,0.0
acd_nisp,aligned_v10_stratified:ts128:al8:er4:arrbursty:mem32,3,,17470019.0,195095.0,1001800769536.0,11187527680.0,12048423594.666668,12048423594.666668,0.0,748.8013589840383,5818.601275920868,384.0,384.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts128:al8:er4:arrbursty:mem32,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,10158963643.73322,10158963643.73322,0.0,747.8964166678584,5818.601275920868,384.0,384.0,0.0
full_agentweaver,aligned_v10_stratified:ts128:al8:er4:arrbursty:mem32,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,10158963643.73322,10158963643.73322,0.0,747.8964166678584,5765.567949616428,384.0,384.0,0.0
gpu_reactive,aligned_v10_stratified:ts128:al8:er4:arrbursty:mem64,3,,0.0,17665114.0,0.0,0.0,0.0,0.0,0.0,2314.07136624,5818.601275920868,384.0,384.0,0.0
naive_wafer,aligned_v10_stratified:ts128:al8:er4:arrbursty:mem64,3,,0.0,17665114.0,0.0,1012988297216.0,1022502765909.3333,1022502765909.3333,0.0,2330.112485717064,5818.601275920868,384.0,384.0,0.0
acd_only,aligned_v10_stratified:ts128:al8:er4:arrbursty:mem64,3,,17396102.0,269012.0,997562073088.0,15426224128.0,16287120042.666666,16287120042.666666,0.0,755.491644780177,5818.601275920868,384.0,384.0,0.0
nisp_only,aligned_v10_stratified:ts128:al8:er4:arrbursty:mem64,3,,73917.0,17591197.0,4238696448.0,1008749600768.0,1018264069461.3333,1018264069461.3333,0.0,2323.422199920926,5818.601275920868,384.0,384.0,0.0
acd_nisp,aligned_v10_stratified:ts128:al8:er4:arrbursty:mem64,3,,17470019.0,195095.0,1001800769536.0,11187527680.0,12048423594.666668,12048423594.666668,0.0,748.8013589840383,5818.601275920868,384.0,384.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts128:al8:er4:arrbursty:mem64,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,10158963643.73322,10158963643.73322,0.0,747.8964166678584,5818.601275920868,384.0,384.0,0.0
full_agentweaver,aligned_v10_stratified:ts128:al8:er4:arrbursty:mem64,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,10158963643.73322,10158963643.73322,0.0,747.8964166678584,5765.567949616428,384.0,384.0,0.0
gpu_reactive,aligned_v10_stratified:ts128:al8:er4:arrclosed_loop:mem16,3,,0.0,17665114.0,0.0,0.0,0.0,0.0,0.0,2314.07136624,5818.601275920868,384.0,384.0,0.0
naive_wafer,aligned_v10_stratified:ts128:al8:er4:arrclosed_loop:mem16,3,,0.0,17665114.0,0.0,1012988297216.0,1022502765909.3333,1022502765909.3333,0.0,2330.112485717064,5818.601275920868,384.0,384.0,0.0
