mode,run_id,shared_prefix_tokens_target,shared_prefix_tokens_actual,unique_suffix_tokens_target,unique_suffix_tokens_actual,num_requests,output_tokens,repeat,total_e2e_latency,per_request_latency_mean,per_request_ttft_mean,per_request_decode_time_mean,prefix_token_ids_exact_match,client_repeated_prefix_tokens,stream,output_length_control_requested,num_success,num_failed,status,error,prefix_cache_queries_delta,prefix_cache_hits_delta,cached_prompt_tokens_delta,prompt_tokens_delta,generation_tokens_delta,num_requests_running_delta,num_requests_waiting_delta,gpu_kv_cache_usage_delta,request_queue_time_delta,request_prefill_time_delta,request_decode_time_delta,ttft_delta,tpot_delta,e2e_latency_delta,prefix_cache_metrics_reliable,metrics_error
prefix,pr2_v2,0,0,1024,1024,2,128,2,1.2422809600830078,1.2337257862091064,0.08622264862060547,1.147503137588501,True,0,True,True,2,0,ok,,2106.0,48.0,48.0,2106.0,256.0,0.0,0.0,0.0,1.108972355723381e-05,0.08784073684364557,2.2952685332857072,0.1378040313720703,0.0,2.433140516281128,True,
prefix,pr2_v2,0,0,1024,1024,4,128,0,1.3614740371704102,1.3437283635139465,0.17155760526657104,1.1721707582473755,True,0,True,True,4,0,ok,,4212.0,128.0,128.0,4212.0,512.0,0.0,0.0,0.0,3.381911665201187e-05,0.3935957192443311,4.685739662498236,0.5611546039581299,0.0,5.247161865234375,True,
prefix,pr2_v2,0,0,1024,1024,4,128,1,1.3584692478179932,1.3410640358924866,0.17049121856689453,1.170572817325592,True,0,True,True,4,0,ok,,4212.0,128.0,128.0,4212.0,512.0,0.0,0.0,0.0,3.416929394006729e-05,0.3864424070343375,4.685005741659552,0.5538082122802734,0.0,5.239547491073608,True,
prefix,pr2_v2,0,0,1024,1024,4,128,2,1.3581061363220215,1.3414411544799805,0.17084842920303345,1.170592725276947,True,0,True,True,4,0,ok,,4212.0,128.0,128.0,4212.0,512.0,0.0,0.0,0.0,3.34056094288826e-05,0.3944918937049806,4.686546691227704,0.559678316116333,0.0,5.246586561203003,True,
prefix,pr2_v2,0,0,1024,1024,8,128,0,1.5925049781799316,1.5565947890281677,0.35110175609588623,1.2054930329322815,True,0,True,True,8,0,ok,,8424.0,256.0,256.0,8424.0,1024.0,0.0,0.0,0.0,0.00015065446496009827,1.7701960685662925,9.632671222090721,2.3435354232788086,0.0,11.978005647659302,True,
prefix,pr2_v2,0,0,1024,1024,8,128,1,1.5975186824798584,1.5620874166488647,0.35682758688926697,1.2052598297595978,True,0,True,True,8,0,ok,,8424.0,256.0,256.0,8424.0,1024.0,0.0,0.0,0.0,0.00020315684378147125,1.7270476180128753,9.638448902405798,2.3763647079467773,0.0,12.015970468521118,True,
prefix,pr2_v2,0,0,1024,1024,8,128,2,1.5808470249176025,1.5451157689094543,0.34079480171203613,1.2043209671974182,True,0,True,True,8,0,ok,,8424.0,256.0,256.0,8424.0,1024.0,0.0,0.0,0.0,0.000337312463670969,1.6887095388956368,9.6284582586959,2.252631425857544,0.0,11.882866859436035,True,
prefix,pr2_v2,1024,1037,256,264,2,128,0,1.1902365684509277,1.1804639101028442,0.049231529235839844,1.1312323808670044,True,1024,True,True,2,0,ok,,2660.0,2656.0,2656.0,2660.0,256.0,0.0,0.0,0.0,1.6031786799430847e-05,0.02737829927355051,2.2635660711675882,0.05778193473815918,0.0,2.321333169937134,True,
prefix,pr2_v2,1024,1037,256,264,2,128,1,1.213817834854126,1.1991138458251953,0.06822347640991211,1.1308903694152832,True,1024,True,True,2,0,ok,,2660.0,2656.0,2656.0,2660.0,256.0,0.0,0.0,0.0,2.2680498659610748e-05,0.02760535106062889,2.2632647147402167,0.07782125473022461,0.0,2.341060161590576,True,
prefix,pr2_v2,1024,1037,256,264,2,128,2,1.1963374614715576,1.1873350143432617,0.05595290660858154,1.1313821077346802,True,1024,True,True,2,0,ok,,2660.0,2656.0,2656.0,2660.0,256.0,0.0,0.0,0.0,1.0888557881116867e-05,0.027196388226002455,2.2640486913733184,0.07513308525085449,0.0,2.3390519618988037,True,
prefix,pr2_v2,1024,1037,256,264,4,128,0,1.2746367454528809,1.24143385887146,0.10612666606903076,1.1353071928024292,True,3072,True,True,4,0,ok,,5320.0,5312.0,5312.0,5320.0,512.0,0.0,0.0,0.0,7.280707359313965e-05,0.06010812474414706,4.558335436973721,0.23720335960388184,0.0,4.794986963272095,True,
prefix,pr2_v2,1024,1037,256,264,4,128,1,1.2648429870605469,1.2355872988700867,0.09500765800476074,1.140579640865326,True,3072,True,True,4,0,ok,,5320.0,5312.0,5312.0,5320.0,512.0,0.0,0.0,0.0,3.725709393620491e-05,0.0589485140517354,4.564333140850067,0.22341251373291016,0.0,4.78717041015625,True,
prefix,pr2_v2,1024,1037,256,264,4,128,2,1.2570252418518066,1.2346827387809753,0.09516257047653198,1.1395201683044434,True,3072,True,True,4,0,ok,,5320.0,5312.0,5312.0,5320.0,512.0,0.0,0.0,0.0,5.27137890458107e-05,0.05981038697063923,4.560986361000687,0.2356586456298828,0.0,4.796741247177124,True,
prefix,pr2_v2,1024,1037,256,264,8,128,0,1.4051604270935059,1.3441177010536194,0.1835915446281433,1.160526156425476,True,7168,True,True,8,0,ok,,10640.0,10624.0,10624.0,10640.0,1024.0,0.0,0.0,0.0,0.0004592244513332844,0.19332773936912417,9.285163066815585,0.8442404270172119,0.0,10.127451181411743,True,
